Id,SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Species
68.06788200957868,6.507155521827748,2.1667914134830513,3.6373487378549205,1.0171435835716467,0.0
61.70722932426164,5.754017514318306,2.847368299924826,4.009080431610875,1.2105513219194475,0.0
78.9109885994003,6.262426902754492,3.283787013568454,4.155248611346656,1.1792433416207304,0.0
65.59058361736987,6.74798833560376,3.381484815766557,4.880391032069065,1.6136872675279605,0.0
91.056086374677,6.1905855516113855,2.666111765147295,4.505838856857235,1.3633716393697115,0.0
74.83617933714004,6.6385538664894135,2.740591406386415,4.322933464765401,1.0408046975722942,0.0
72.80128526624605,6.364049606984123,2.658210355531504,4.600305226799186,1.3538709363965826,0.0
68.1886167433119,5.372045551375015,2.7334460728068897,4.105063252590681,1.286521804342019,0.0
134.91233854903382,5.483845650731649,2.402817665994015,4.668824539753536,1.9928277557820555,0.0
94.6323661319914,5.9156068812335825,2.904886718812087,5.146822988647665,2.3854991781175205,0.0
135.70606555327262,6.2725926519935955,2.660903534251881,5.397649038501766,1.9185235876780324,0.0
172.4783981730278,7.193040039276359,3.0888492381196873,5.722946363296073,2.5219734994634613,0.0
146.1913053400034,6.879436682366023,3.341236569821835,5.572861520854547,1.761871103570378,0.0
108.55338497965892,6.578448646295092,3.1790320224164996,5.561112697044457,2.183992667716036,0.0
134.14511289961004,6.57822288488539,3.0330877734711597,5.362357252533637,2.1618125899280902,0.0
102.42748690318183,7.305972637930747,2.444048400129241,6.693353917658775,1.885910398136445,0.0
116.89641406834656,6.315205844710161,3.0645300144041134,5.520041923011658,2.085131804368152,0.0
133.98654976690423,6.094664095403714,2.6267390858676407,5.072092999765338,2.037130058333855,0.0
120.97500076409354,6.010723325001869,2.6386168365205935,5.347144828413919,1.83472187834679,0.0
114.58758010075262,6.329364976877931,2.7474904780549836,5.189970980927961,2.080127267672141,0.0
134.01835496126895,6.302163815276949,2.839199275875173,5.128382036591202,2.1547847172925194,0.0
113.45503248376946,6.240719533742498,2.4412469296434187,5.208338846474845,1.73507078453848,0.0
129.93666718700007,6.434692754967164,2.921604199362324,5.2812593728450405,2.0745873585592323,0.0
137.30241174557764,5.207878480019381,2.665463767440474,4.405393591592132,2.2684018806882698,0.0
113.94557669206367,6.179258267751487,2.759387287097617,5.423665650970421,1.7295964275170779,0.0
124.33950736286609,6.9903138347796805,2.9145366007779114,6.0337465266145305,1.824493378670672,0.0
130.09843056943447,6.234576347185844,2.945389735884681,5.366712160866432,2.2108547904825486,0.0
121.88217820024319,6.77188116374753,3.3021864229517095,5.921393933914535,1.9943999972089117,0.0
145.8626094212302,7.153201748608841,3.1159406820859745,5.585231391022663,2.284140565085793,0.0
112.99045479706338,6.591918533234852,2.8712985287900903,5.853868282490211,2.1366990033368998,0.0
129.6213558904706,6.502518836342486,3.0469558420100333,5.121398563117206,2.2720604627494114,0.0
127.01370672542244,6.368378450584476,2.6907846365974883,5.389442555021024,1.9091192414432203,0.0
125.25134859094169,6.515755593991611,3.096763787797763,5.426897977742115,2.2224057334962444,0.0
104.37540751387945,6.1544304238393055,2.0991658828372444,5.31480503098141,1.6410029184302901,0.0
122.76754596372899,5.061489554150718,2.7421901001432687,4.583059332925977,1.9821999133270587,0.0
156.25928201199216,6.886781534926259,3.317524746392494,5.511571729938519,2.280217050888613,0.0
98.20443713466406,5.928719279217795,2.7339936463527232,5.318066355945024,2.165765003585987,0.0
144.5918507186756,5.357262685585431,2.535817882842025,4.727800223673086,1.4770359807170048,0.0
105.79138458054923,6.551589630275695,2.5402697477483933,6.057037807058404,1.869737082268601,0.0
125.3586382468729,6.500123282406516,3.2193506478037395,5.529365150684638,1.9353015989502287,0.0
127.5017982763168,6.525480134980656,3.002869259772058,5.504526566714049,1.7179876752883385,0.0
147.69547041889575,5.872566163887983,2.539740316718577,4.6978224968252125,2.083137515206259,0.0
123.7496781540133,6.206000587439535,2.808727321897665,4.545416386393424,1.861349552457682,0.0
129.04499172435587,6.08730346623835,2.882165098472947,4.965328102995561,1.5533261552309061,0.0
115.47589645913271,5.543119630796777,3.2209449226134885,5.354908172370315,2.1708033271405243,0.0
129.34370684760339,6.388558124686043,2.385980705103521,5.053192180312038,1.8124074730569675,0.0
145.46976811484828,7.653814368493578,3.3796133433631357,6.224014739860436,2.18756175050153,0.0
155.43726609443473,6.632601594283071,3.4156308988979145,5.207189419471299,2.2943703452125224,0.0
139.07578569511088,6.89406766897731,3.2628116415918624,5.595162700350904,2.4128066203962892,0.0
139.7395393904849,6.152055927228615,2.982133784051043,5.276946802123108,2.162279094758889,0.0
140.45789658359723,7.026475317243377,3.582377485843012,5.4273332956120806,2.141163941058071,0.0
135.5894429599881,6.4727760744289515,2.920061542411785,5.334198237030473,2.12163949001336,0.0
114.44486420363958,6.665034792322879,3.32897469238499,6.126436886505926,1.9739861689914615,0.0
147.42195678554026,5.87849921963036,2.3490526738562902,4.726496182702976,1.652314257110971,0.0
120.90977185840123,4.690429292733058,2.2363148133813207,4.1544417699451355,1.3850624517965475,0.0
148.74950577056404,6.214163283641937,3.095123456192696,5.48287088169991,2.254467147251879,0.0
141.12600925266392,5.726765082052207,2.401621718518757,4.470657712231714,1.8398778951538726,0.0
124.31741436687304,7.189410135800183,2.9044751905948214,6.080324762583396,1.6394235881622272,0.0
128.19736996442592,7.267780308785499,3.3872496404110666,5.639183614175806,2.5069532195735085,0.0
129.28459417000255,8.711845510011402,4.199157115579412,6.000848366754971,1.8129712709067212,1.0
120.81901549617083,8.774232393789006,3.9437274738320567,7.013677986399789,2.260670974389437,1.0
101.4541016790786,9.579369065356484,4.455907478680963,7.270659389200941,2.2237288760179266,1.0
144.13221476965595,9.164737549799325,4.563514841033087,6.0262503654675665,1.9510403707161492,1.0
111.47057741789656,9.109985316936841,4.509336073856298,6.521108019481395,2.132150761810675,1.0
122.41680885292871,9.218595704977112,4.291332676864725,6.85443484111976,2.137548404859633,1.0
116.54132554699575,8.567027079273473,4.375431162089108,6.067721101888038,2.2674464274667723,1.0
95.99509007438843,9.04674608525827,3.8744276130138235,6.5220327206347575,1.7924717916502189,1.0
176.92691216713274,9.946400642613076,4.838538713939558,8.850719430061986,3.3299791000317294,1.0
186.2001063703807,9.7319284628827,4.1746286588172525,7.89519436616326,2.7831111479115918,1.0
191.1591790402373,10.246516941081586,5.049801970888834,8.445985474884257,3.28077388376845,1.0
194.10287864116202,9.195582172897586,4.5409449685097405,7.514980317655639,3.048318060197588,1.0
203.21465927095446,10.185085282506748,4.247406823077453,8.052522575400186,2.936452825722501,1.0
183.2332445581395,7.708270265479488,4.043758940536601,6.663031066895561,2.904231888711939,1.0
208.74067799216206,9.25577789697412,4.177757162659417,7.718085767246812,2.7036991445710217,1.0
209.854412792308,10.353882864063836,4.50200468162707,8.659562175038367,2.963151366791865,1.0
180.87135805021157,9.331421755309496,4.097633483384723,7.6355511679969466,2.9717184330906266,1.0
