feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,label
62.571440803667464,73.97228166557068,77.61681343358624,55.424818010294864,64.1146900536101,73.02511759814091,82.21500029460393,58.365371575150306,63.6630981262824,68.89473446292926,79.68652052759049,56.62375593724946,66.40560020340118,75.52643382570884,73.14044080190376,60.34945851716057,67.80470057920674,73.14021574470972,78.91466867948598,55.41605425218698,66.98153002368697,71.61088841719423,70.38445281328148,54.208418687026374,66.55755047197479,74.0895428927891,76.94234463904753,56.445165605084675,68.01743159720792,70.61829137092886,77.1368330770719,58.451874916432246,66.45785781268393,78.2974694695743,77.43586173750614,58.76750331243703,0.0
62.28291046108147,75.08590582484752,75.16217532082888,59.58038500448557,68.2238386271001,75.19891609312312,75.01314900119351,61.97884442919062,68.99157451339077,72.74780430733531,81.65437659315691,63.1502463704782,65.5887488545762,71.82393913244975,80.18058535451833,58.58153618881243,65.6711940019926,74.42487264863105,77.93975862299226,57.990815370631736,66.68661897054686,68.00872008656313,78.43553740368722,58.02818319188786,61.05740259724415,71.00053363809619,75.35949340940918,59.031724419845936,66.14548334921226,76.97159206703064,76.47969253403608,58.780913384427095,65.57688119931132,73.19146288905746,76.78887411671231,55.69069930266858,0.0
64.89538090792666,73.10491957695001,81.99886205329871,66.56606288963319,64.3246081345595,75.91281677374553,86.73603234177743,68.68438940837166,67.54465779147486,79.88588304022633,83.35337095243186,67.87342858800343,64.14863157280719,79.12382446026623,89.96305383732293,67.9372287892089,66.85530018568689,80.98984261098087,85.94509102227025,66.5285396427986,67.75614126301133,79.44876235278622,82.17848259439701,62.10688199478113,69.26530409315896,80.01688822532894,83.5202641916772,64.25189750396561,66.66516500657431,73.57794679328279,82.1210814662516,58.75302496045663,68.12070958940818,74.72922317324243,81.01896383750443,64.13128549342728,0.0
66.0519888799365,65.54639093723938,72.6373503960478,54.05776489340433,68.24313792790062,71.12395166784015,61.911956892801825,48.18256177348456,66.18017035405332,70.32358084823963,68.98547360710536,48.66389132704322,65.61191179398786,64.51363148527093,64.33782520712822,48.83248087174239,65.64977073155531,69.78767763522825,68.96119594745424,56.447764697363255,65.37786840771888,72.76572682511326,70.89358654186806,57.37326248823895,67.28925354074778,70.42194046578133,69.43864152835502,56.48351943376733,70.34368251944387,72.29519927653415,76.35625630721873,57.23871274714194,66.24230760349786,74.46922212196154,75.65056233452948,58.21466650150253,0.0
68.10774402550942,71.97216604456015,76.96415717066569,57.53116470419639,65.97675271142356,72.50966277741739,74.53011458141086,58.97003954870957,65.22888354136172,75.55773547265414,74.28354881110515,60.96922213878861,68.04625574300739,76.36242665943361,76.8280342369484,59.331653020296194,63.16830424321733,72.55013380963466,76.84193685211444,55.57058760195756,66.16551945294353,70.9766361165227,72.10843779741789,56.87462479492504,71.40077685942684,74.12666936184795,76.49214142586952,60.96929219608582,65.50075381425768,73.1606747919944,70.93271423259858,59.177856725208436,67.22526693765155,77.59086965736925,73.78388833781102,59.07430345026125,0.0
65.19880081743786,75.79132594747182,72.06629228891981,56.705562214958654,65.04752209141265,70.62805068147173,73.59512246930471,58.30936876404356,67.5757449000261,70.85439257091949,75.09872068313243,56.35506128216572,67.80155388915783,68.70632932269577,75.3091135913751,56.996378343147704,63.657434532775454,68.19107122125654,74.6564054668006,54.91970984442068,67.17286319600383,71.07539388209663,73.91685685987673,55.81317620748206,68.7019575687974,76.69765438958935,76.56997471049999,55.98938894537513,65.60511545598881,76.10218693574294,79.47283602398815,58.64260958610704,63.28900243274077,73.06766304175848,77.55711732775465,58.736571001751166,0.0
59.06261511837576,61.16111204775285,83.80835046606956,71.72380724951705,63.69998817891231,63.4292028192055,81.62023077649773,67.92530551598958,60.42559952412784,67.09088080272105,78.01742514453646,61.95150251649818,61.51882365519306,67.40675638865555,71.37644693831545,58.02133351705287,68.09513646721186,67.81026202183193,71.6953888569287,55.74394229980365,63.74767456753446,63.68902405602178,67.02871098532725,56.67106159767601,64.18652519737711,64.97507821582803,69.21118346678502,57.93559517737954,61.473256823039556,66.3962411752477,68.63932845185334,55.59700168746569,62.79893991639853,68.17280833688088,72.10759600443933,55.40341362246656,0.0
65.77176654775322,72.14124390717197,78.53942038817578,60.351291744654134,70.63843556230711,68.887671603903,73.83208705542856,60.66050679688523,69.23104740105677,78.26656650857377,75.38401559243054,60.08683020544799,66.31263833354315,73.16417011648939,70.09181373684693,51.35941320614667,66.74593295551921,71.76804612156715,68.16515194859812,54.58328706616059,67.30257691890158,72.41064450513457,76.57598609857263,55.67666976709084,66.1952206493997,71.60767935461128,76.13701191283624,55.87329077415916,68.28479437236928,70.62784686067707,71.84268279734744,57.48431173272509,68.51371618542048,76.71094692186807,78.45104616382339,54.9951220851922,0.0
62.84867651026278,70.92839256649543,62.65736053697872,45.52893802423614,65.5259891822543,66.35776066946053,66.323148952745,50.84241989874277,65.74790212116099,68.12702955950887,60.273181220752264,49.95080193898469,62.80395112114126,65.92375944561931,70.2164392865783,50.27919756867427,62.7733455037942,63.034383932948344,62.051097359392436,51.40137631068053,62.271316144384954,68.00976553504405,68.19863539250531,52.26666363867874,63.12111922081253,67.43444177098478,68.4991377408294,50.68278248771889,64.22796782861619,68.21735791662321,67.66296751915326,52.039822592676806,62.783915765662556,66.28509633917199,72.812351507147,56.88313508427781,0.0
65.48268815659515,70.56919193457456,87.14593984974756,70.46183985040622,65.68505177299147,71.10980746561569,81.0434710956025,66.1433367823617,68.58054494714942,72.66991352073192,84.93898683781586,62.112087145827175,65.56729297730446,74.31774713963168,77.04113512239483,63.219558248140935,64.8349609295344,73.21369455132945,72.21639526844025,60.593801155433376,66.37577797888498,76.10070395431912,73.216689801884,57.69398456836875,64.83322211395335,69.48074015965564,69.77838504910082,54.78084258752227,62.369306053399484,74.36000227901462,70.40973845392485,56.94677491655091,64.73334372842776,75.4234431118009,75.63332743086212,59.86474220030903,0.0
68.70856094107937,74.08924342192998,79.31479738210159,64.17514820755756,67.40997075160958,73.54040475684195,81.92891051376195,62.880088466164004,61.97457594280682,73.18518855054698,74.3689418479727,59.69901373200766,68.24937089468162,75.4221966178607,76.23877015766273,57.87410416911489,66.39896279114853,72.95168246459397,75.22410385458139,58.793336530137196,61.759066539644245,72.86675739225785,72.00144634160753,54.70311115719999,66.06799355778985,74.10659458576554,73.21190915000666,59.79933074437547,63.84642001804474,70.06685285045191,72.28144326666673,61.398544093958385,64.80135300175583,76.76679877530161,77.67071031497683,61.72123962349985,0.0
62.3088240174553,65.20524167630992,64.46496900852003,41.23527504988747,60.41847488745606,63.23696243355858,65.32755261192965,44.32799286086171,63.38213034818277,63.447355991500494,65.5816581836639,48.12537443771053,66.51319194650614,66.38446699760397,69.04464375273145,50.2787732325122,67.54613270192358,68.57698536353132,69.80638145861782,50.35342252345379,65.08768452323508,67.60043903206753,66.65463805121699,49.58949158192145,64.73625686927606,68.10911029389239,70.68217056630866,54.189599578357225,63.02471416321189,71.2979725467033,70.73243811160869,54.67364979935799,65.45217360317322,67.18089714771114,70.29176400417325,52.850311044167164,0.0
65.0280604420979,73.22245703360288,76.76708872304434,62.324795683225815,62.981425290832135,70.56194873971897,76.94743378657714,60.611544791690655,62.95107737402732,71.68997887314893,73.73667625532745,55.7789586038576,64.22527717513601,70.41322140861226,75.14541483807365,63.00623699494701,67.91559198283693,71.6078005916109,77.38500800410772,59.05245729138606,67.91298554837407,74.80107211026682,76.81372713793853,59.45172322865157,64.57939669163889,71.76685916628347,80.575848873769,60.84767805710107,68.80946767447891,75.9746198279231,80.32564479297223,59.379480368496736,66.57984871060671,73.07285806577696,77.94821961415316,59.430409571076325,0.0
62.54203807430269,66.58658369243732,78.14189965207689,64.75208895677724,63.33743984239454,70.28477630461971,78.07251758970207,61.23240251448909,64.86557480887372,69.71387481847934,71.40610955780986,57.935720244079555,63.260104426361025,78.23413874584712,75.9336063199991,56.37818566367142,64.89686183135049,75.68311457200474,75.60355806942056,54.581425259273175,61.80687364192855,75.8710981903181,76.31078783884912,58.23512875368839,68.0456166748593,75.41817660835153,81.6910363692066,59.73685082980004,64.98632051364504,77.03611475336233,78.4438149274739,58.27022380606204,67.68288519504137,74.61305079665121,78.828457383399,61.91746386718297,0.0
68.99223863746606,81.2467063514416,75.95171056569718,57.167611078631566,67.92900582360853,80.40785792150928,77.0668598387971,57.813832895230426,66.82794302958798,76.56443613585806,76.01362117545396,57.02188981042194,69.79886629825978,76.9273489381606,74.00550963217802,60.849353285240724,71.41972285110937,78.457127514557,77.70673978429349,57.99790699957429,71.29361575789066,78.40614325942549,81.20640367585396,59.85624826099648,70.70157316973805,75.70433908892988,79.95262418533896,57.188556044511145,68.00015964165408,76.77566283409396,76.16332179327914,57.21090821010781,68.68148780646519,70.63165837416545,77.2825165776428,54.98924779947026,0.0
60.45679637771555,66.39295236044943,84.9007840538061,70.2671239414099,60.58291128132674,71.39994597254682,87.16855086448876,68.0650712998179,68.98472076270089,78.43603487081634,87.24846153125486,72.13168534029143,64.87912257757847,73.89146819789075,79.91364561715892,61.20169590954823,67.61511482063376,77.8120314836043,83.24668911813262,60.29125059980131,70.00072827412747,74.99427033553697,87.17186111441119,61.79632990740952,65.85381785090908,72.99786161344655,79.99634203436612,59.9428811601736,66.06693838664269,73.67026597829891,80.25550989054946,61.24785184516784,67.76994254257481,74.7216525734926,80.2267572689446,64.26194369081874,0.0
61.57849284829038,70.83597501372996,69.08889502369522,57.393665865251506,60.401375051573794,68.40854826384192,69.67400236565908,58.00567285420157,62.42954925688029,67.26569439337574,71.95439206306139,57.5374354251941,65.68169266700455,74.41707801046438,78.2172051478342,58.287202468786816,61.73538133636723,73.88490772508077,75.29734015400824,58.387351424984175,63.665782310939164,66.99872815138704,73.74519207438975,56.920833374722655,65.1359383540937,73.95413699079029,80.9247868286601,61.07685830309144,66.45271045393176,78.57300970369039,75.22766781278425,57.35198315644126,63.208000191221146,71.70404782829918,76.99667073949448,59.93504319951004,0.0
61.010197077133775,70.43284453382324,86.80180883060142,73.38654058086131,65.58998227361016,71.85326549929117,85.46984751390086,72.21167004712912,63.08344346409351,74.49845801927631,86.48316234019354,68.40196900854613,65.32071205811128,74.13884524923094,84.22885714053811,66.93214361984438,70.34915153922898,77.09098253586366,84.42935918720597,64.5353030611516,69.9135694753167,76.10092969210991,79.99438619019676,62.970775511389014,64.15933293327623,79.11929106625006,78.88764497069862,62.92119262103652,63.82687159297739,77.96724509435208,75.52000049414029,63.72386999643872,70.51397907649951,78.62878220684512,79.97422135519336,62.28615293560403,0.0
67.43286908162155,73.85808196410053,70.24095409701638,52.487307504517446,62.605860669087164,72.33206549547128,70.9745924724795,55.42257855162005,63.787179990725,64.80042125750897,66.48496000003263,54.65055208919057,66.67568478895754,69.46664688503662,66.232480621361,50.00380684919699,66.71954278745598,65.82473611591081,69.99779190343327,52.4227318801885,66.48795332664629,67.57392805665862,71.82713934321032,57.454453708287694,62.25395029395279,71.08685871595297,72.15999410074413,53.649619332373796,64.8896503437686,69.36485297954881,68.07201280038424,54.345523892835395,65.6750322697672,70.18239795933123,66.75285515772809,55.74799042560815,0.0
63.79319071035294,69.74412632712325,82.47587546359246,65.04503807567315,65.01996719617962,71.92789913424694,86.65830087561774,59.58483009274799,65.35982757545895,71.248534946488,83.28725240606397,61.45185558445786,61.2819938014491,72.51553524541802,77.37060925671113,64.17960969362167,65.22236231505568,72.88873149435545,83.73898436977503,61.02047482203131,65.88185277895867,77.50055426213818,77.82856720850435,59.960651102801734,67.81173708224335,76.00953172413033,77.99651513240455,60.58350193551231,63.997767893825646,73.67579553984542,78.35175895808837,63.24493141109876,66.75530698508625,74.01708580320793,76.39156908766296,60.04211902953661,0.0
68.35627155492972,70.7078246787684,74.17057420413461,54.02193918235674,68.39428834005578,69.97738542136845,77.51373458415581,58.601614949778124,62.59123712171251,71.4182801387725,71.24898911668122,54.41584314784199,63.230140115421484,65.44622840294957,72.03436504881299,53.68456390454027,65.69413471316948,70.03954023776204,74.0388246803151,55.24332631022639,62.752002963612526,64.93169505372974,74.43669082111109,56.408327525559194,67.7893370019493,69.44812081339298,72.44145862868513,56.7593621592328,64.92953520914251,74.5773316516764,73.85629647909052,59.091892712158405,68.14350694730665,70.24364890315387,71.06898706966854,56.94847188050612,0.0
67.49293335264406,75.49879798945793,71.57488215807663,47.91287687316016,64.41243832652613,72.34261674383062,69.30023753302476,54.27179044036649,63.05315856013664,65.92537524087173,68.86963561183916,52.728055454468745,64.87760527747646,76.73926966138102,73.03742747711374,55.683543702712186,63.964029352226426,75.43699404685928,74.89357362934506,56.68460365780472,64.9221494487791,72.35831381747876,80.48065730310056,59.29642319960009,66.67157036950964,76.15958830357417,80.12537815765057,65.18071088043533,64.83252737221501,76.66346476950272,82.69367522707321,61.596175012017824,66.55076397741342,77.30685995542012,80.35126340902693,57.267831214717624,0.0
69.86957429132876,82.11394204233821,71.573951458844,47.63277813824739,64.25707747736968,74.15269803263635,77.62662039009093,55.01420438204887,64.75501424114272,80.94085827978016,81.84487082476903,58.61730265543724,61.51877551295275,72.31284769235346,68.88278591920255,53.01434697172478,62.966353838680426,69.8048218506376,75.36034713768488,58.790448671239645,62.117343771786,70.44181926966158,77.58091756659236,57.55437640346731,59.686281702530884,67.25686272196856,68.9905473101131,53.07954154501616,60.91376697071793,68.10270475969975,72.0049769076847,52.08449371931647,61.644067497638204,70.36578896742652,73.81383426532476,53.846838435386694,0.0
61.733124965099236,72.20449518108238,85.22273366794965,73.43906137635277,64.72412611195882,74.8250681306615,86.0146128191677,69.0141479132452,70.38519029213109,76.76606625745141,87.33697055932011,65.93472185169686,66.21662706032424,79.07861651997943,83.16517839100835,64.08965680676148,71.80274636906793,78.55757573307235,79.36505010690931,62.904325885751255,71.58324410870041,81.77408475971988,80.78911085978038,63.98286926451676,70.28378951980234,77.94816004910086,79.77466244616402,57.44498911602567,66.55824719380391,76.96124432277519,77.67367931372094,59.819940708172275,67.90788851134542,79.37099164242571,79.71416876695474,64.18980692472674,0.0
67.94137833556626,77.89802405704118,71.22457854513664,48.211727301816744,67.735984215528,76.39751384938347,78.25182811342891,59.825238608619514,66.83476501809572,83.38129252399582,84.03235577238476,65.32211468581392,68.08484045637461,73.01735969602298,74.90650888637327,56.318187650814394,69.02435956448308,76.3493002662261,80.26267660603762,63.643082300220854,69.97032294760798,81.05173858374054,83.25166134225589,67.87345463902697,65.90108379855741,77.66636118113439,78.29912779028625,61.93696006539512,70.54410919038887,80.74761390492894,76.15434039971356,63.36776270094742,67.87546961888555,82.92596479410153,79.44359445606715,63.71453933582462,0.0
72.97603474434301,77.21380957005633,75.50622190326642,53.38243547882485,66.72990159054152,76.45350892539707,77.52912403796476,55.973790836090174,68.50299244872878,75.28288683471831,78.27863925903199,57.51724050835164,70.23169169856965,76.47839639159129,75.15769134484626,57.51783384808052,68.93352680077273,75.07943426160185,78.44970083499564,60.13568153295492,72.2012748352118,78.60154961543914,82.85805089789977,62.43111626111991,66.1085810920181,72.7514387763589,73.13198136216843,54.66729886343245,65.5318313291641,73.36103616955839,79.9838781910078,63.285689581244,66.37661527673225,75.18721029372327,80.82689293414559,64.1301049441971,0.0
67.2210326072613,76.45430728607181,75.46473275729664,57.181435126881354,65.23450325891369,75.33235329110768,78.41281133897313,54.51516283404297,62.87600158258059,72.33239867083648,78.28802648411404,58.32068701905675,67.67635287165659,77.24141670303335,75.39109281109785,59.195572477844664,67.72422497493591,75.75768142992062,77.54738720947627,57.06311559733095,68.5538763283788,76.08091616904551,76.86366939200617,58.88463478501207,66.25893823111173,81.01011244383976,82.78564717734714,61.57057504056187,66.10682516009805,74.77500193630318,79.31244755767364,60.9220715833245,65.43250311308309,79.38679365085461,77.70530939964048,63.18993526222817,0.0
60.82517645044583,71.59433788429259,80.64614195382877,65.8141665353789,66.20185414672072,72.69551592814652,74.70367175601183,64.77305979400309,69.5082885891299,79.94969904602598,78.65335084867124,60.858060238040714,66.79964881360993,73.44574464405163,75.17004149265856,59.589730329849466,64.6609782796099,71.97348463584436,73.16243485484748,59.925838702234955,72.66353584551203,77.49493526495114,75.30024023349948,60.659829988748015,67.16084389554402,77.60279882633134,79.56964850673853,62.33311192021708,68.44721165059217,75.98356344197285,76.8219357730556,61.8738723238536,68.43894879666355,77.60487812558044,73.47805554474496,58.70838376839178,0.0
69.71597079270981,73.82409297334408,62.182615170793625,49.077876990854996,66.23684369506972,70.4674903886678,74.39245669576566,55.71581740246272,64.10299838795191,70.79313108131646,73.52530487934999,55.89853850894717,68.53807832497384,68.32601626659215,68.99859509495315,53.07614482500394,68.00651026033778,67.4938456386618,74.71034868071973,52.42129715200567,65.48042309336259,71.31819417667339,72.52769975885396,53.741041933437266,66.35671024257147,66.03347456936714,69.30922512267439,54.765181493569195,66.83630774673495,70.40814110537261,69.20593883086704,57.28847990245742,68.67244031125554,71.75154957274982,74.53123583510944,55.175926855344514,0.0
63.13814888391808,63.92855624405599,67.86676770624331,52.35845592235321,63.04689617801485,66.84878867959343,75.41592978097782,56.54208618547801,59.69929020686845,70.18502033962669,75.72252343792023,58.744367209813724,66.12630062171412,66.21532735018448,71.02421584838586,55.25897328326695,67.21028236674499,68.63126484921473,70.18876452288308,55.2285647833397,66.68070287366288,68.2981903624358,76.43839891279332,57.81473629144088,59.513733502505474,65.66131313241031,68.76564574002325,53.18062934982075,64.6721981195861,68.99468897482323,69.79166271469613,54.969720952661035,66.41859151606019,73.21015509041749,70.83406015790824,59.804407156378446,0.0
62.25778972096799,63.18341322965309,79.75824016919196,64.49360787061316,64.3448162206679,67.0588622270473,86.43654124761616,63.664503055663154,66.34408318557495,71.71932458012373,80.7523298756883,61.085861212422884,66.20852333079785,75.16890614592415,78.94918935380723,58.742169764232884,69.56752451387507,76.69932435304354,80.82735774815129,58.52852147674835,64.32360763633224,77.36339232505735,77.37211341800253,56.687929246329944,64.97129213324126,71.80671451649617,81.9084168263667,57.33796160958838,69.58857642373341,77.04042275363511,80.76800362867142,57.84443416855779,67.75947202144457,76.74985072122642,78.01091906633526,56.4454653098478,0.0
63.93301946903726,73.10377880786685,63.5465446547352,48.801309924223894,60.38498381873344,74.22172516039498,64.0771390643936,52.96414864854817,60.71754483163126,71.00210225334679,68.27869826862396,53.10830142667208,64.00976063970278,70.9131060316349,69.09669018632786,50.566149443043614,62.09469866253594,65.40990767031028,76.66602561642226,59.01487154285637,59.188679415427565,67.46123680539101,78.46711025515543,57.69450788979271,63.79924032678509,70.0150921085378,69.8255591218374,54.774228869391735,62.149082313561955,70.49090322703881,74.37452366892234,56.864945083874474,60.37547102440321,64.56190980185413,73.46600963282235,56.21841690920758,0.0
58.83907636266265,63.77408220051912,90.27497507749179,77.80686877116325,59.784089240474856,61.966085914157304,87.41568123376535,72.35414587187817,61.20283420718115,75.97958779232223,81.29928547365738,66.68428346491268,60.998086154949526,67.86461819209865,82.12549709908357,65.64890657161482,65.83329842074596,72.3043392510631,82.67686718993417,61.86648353158604,66.49424333184871,73.07818174823151,81.03824475221725,57.14562309487138,63.87255125972176,76.35979529680436,74.77205110926558,55.56407854111571,64.1356609749832,73.9889984956068,76.03522904122802,59.66411539766979,64.99866412249393,76.32339480666909,76.75842728721791,58.27745810718568,0.0
63.00715296081113,67.03374241481106,82.38756830180183,66.864671270718,67.2649093558127,70.33272352741605,79.73306036314618,63.52152033749514,64.9949958730353,75.50399626516496,71.20620327193906,56.59726951835507,67.11885558830242,72.99841852787509,75.03267150556854,56.43352890827564,67.37656069929689,74.48151083447732,72.68888430739584,59.32522254178076,66.22482867973116,74.80936411614536,76.54794376525906,60.51775093201175,68.00198227706733,76.35671117427819,81.16276597246825,61.657578654388985,66.34309427445017,74.17626924595905,77.74664640254825,60.780325739591675,62.592526511662,76.00615466720647,78.25465713054156,62.5710708057346,0.0
72.72427564328439,86.23959509022094,68.17889405627697,40.0488679014107,68.03025846429135,83.74249482139284,74.09351387699225,51.8923593404166,67.98317384752495,82.12498412101814,86.67232407121512,64.81358664738283,64.31512809490125,84.50928884484067,85.22819906327089,60.631754038989044,67.43506109723383,82.42289712037433,85.50082201301899,65.95869568342908,66.50707033629237,79.67014286126944,87.94588539176824,63.88153309175884,66.50034355729379,83.71604319183594,90.14021905159217,65.16022562517139,63.11890286137804,85.28276573243743,87.7568176522982,66.13084252828979,66.1516557802096,79.41798037761477,84.8464681281128,69.2860224612347,0.0
56.385127295973334,66.4502761885368,85.16794615466092,72.01505705546148,63.452407367722095,70.09649391149682,83.50808233021168,66.28611376994319,68.49263267822673,75.09536009884202,82.91972819915942,60.16767585405137,64.33349090032986,71.39500620964817,77.43637288160699,62.39584383545662,65.76178101185056,74.70203467197977,77.7298193861828,59.61746751171882,63.58323073717507,72.97054735566249,75.13772964855951,58.858634538989286,61.13985088325467,71.73543875342276,72.53475676165903,54.71436391723555,62.97612114017964,74.41536281795445,77.35444556217698,58.84863769474891,64.52427917535991,69.92727688994573,77.53055999272628,58.243402972244176,0.0
