support	itemsets
0.0145	frozenset({'RCA', 'DeepSAD', 'DevNet'})
0.0145	frozenset({'RCA', 'Success', 'RePEN', 'DeepSAD', 'DeepSVDD'})
0.0145	frozenset({'PReNet', 'DevNet', 'RoSAS'})
0.0145	frozenset({'Success', 'DeepSVDD', 'RePEN', 'DeepSAD'})
0.0145	frozenset({'RCA', 'NeuTraL'})
0.0145	frozenset({'RCA', 'Success', 'DeepSAD', 'DevNet'})
0.014	frozenset({'Success', 'NeuTraL', 'DeepSAD'})
0.014	frozenset({'NeuTraL', 'DeepSAD'})
0.014	frozenset({'DeepSVDD', 'NeuTraL', 'GOAD'})
0.014	frozenset({'RCA', 'RePEN', 'SLAD'})
0.0135	frozenset({'RCA', 'Success', 'NeuTraL'})
0.0135	frozenset({'ICL', 'RoSAS'})
0.0135	frozenset({'DeepSVDD', 'RoSAS'})
0.0135	frozenset({'Success', 'PReNet', 'DevNet', 'RoSAS'})
0.013	frozenset({'SLAD', 'RoSAS'})
0.013	frozenset({'RCA', 'PReNet', 'RePEN', 'Success'})
0.013	frozenset({'RCA', 'PReNet', 'RePEN'})
0.013	frozenset({'RCA', 'Success', 'RePEN', 'SLAD'})
0.013	frozenset({'RePEN', 'DeepSAD', 'DevNet'})
0.013	frozenset({'Success', 'RePEN', 'DeepSAD', 'DevNet'})
0.0125	frozenset({'ICL', 'Success', 'RoSAS'})
0.0125	frozenset({'RCA', 'PReNet', 'DevNet', 'Success'})
0.0125	frozenset({'RCA', 'PReNet', 'DevNet'})
0.0125	frozenset({'ICL', 'Success', 'DeepSVDD'})
0.0125	frozenset({'Success', 'DeepSVDD', 'NeuTraL', 'GOAD'})
0.0125	frozenset({'Success', 'DeepSVDD', 'RoSAS'})
0.0125	frozenset({'ICL', 'DeepSVDD'})
0.012	frozenset({'RCA', 'RePEN', 'DeepSAD', 'DevNet'})
0.012	frozenset({'DeepSAD', 'SLAD'})
0.012	frozenset({'SLAD', 'Success', 'RoSAS'})
0.012	frozenset({'RCA', 'Success', 'RePEN', 'DevNet', 'DeepSAD'})
0.0115	frozenset({'RCA', 'ICL', 'RePEN'})
0.0115	frozenset({'RCA', 'ICL', 'Success', 'RePEN'})
0.0115	frozenset({'ICL', 'NeuTraL', 'GOAD'})
0.011	frozenset({'PReNet', 'RePEN', 'DevNet'})
0.011	frozenset({'Success', 'PReNet', 'RePEN', 'DevNet'})
0.0105	frozenset({'ICL', 'Success', 'NeuTraL', 'GOAD'})
0.0105	frozenset({'Success', 'DeepSAD', 'SLAD'})
0.0105	frozenset({'RCA', 'PReNet', 'DeepSAD'})
0.0105	frozenset({'Success', 'NeuTraL', 'DevNet'})
0.0105	frozenset({'Success', 'PReNet', 'RePEN', 'DeepSAD'})
0.0105	frozenset({'DeepSAD', 'GOAD'})
0.0105	frozenset({'RCA', 'PReNet', 'DeepSAD', 'Success'})
0.0105	frozenset({'PReNet', 'RePEN', 'DeepSAD'})
0.0105	frozenset({'NeuTraL', 'DevNet'})
0.01	frozenset({'RCA', 'DeepSVDD', 'SLAD'})
0.01	frozenset({'Success', 'DeepSAD', 'GOAD'})
0.0095	frozenset({'RCA', 'DeepSAD', 'SLAD'})
0.0095	frozenset({'RCA', 'Success', 'DeepSVDD', 'SLAD'})
0.0095	frozenset({'Success', 'PReNet', 'SLAD'})
0.0095	frozenset({'PReNet', 'SLAD'})
0.009	frozenset({'GOAD', 'RoSAS'})
0.009	frozenset({'RCA', 'ICL', 'DeepSAD'})
0.009	frozenset({'ICL', 'PReNet', 'DevNet'})
0.009	frozenset({'Success', 'NeuTraL', 'GOAD', 'SLAD'})
0.009	frozenset({'RCA', 'ICL', 'Success', 'DeepSAD'})
0.009	frozenset({'NeuTraL', 'GOAD', 'SLAD'})
0.0085	frozenset({'RCA', 'RoSAS'})
0.0085	frozenset({'Success', 'DeepSVDD', 'DevNet'})
0.0085	frozenset({'RCA', 'PReNet', 'Success', 'RePEN', 'DevNet'})
0.0085	frozenset({'RCA', 'PReNet', 'RePEN', 'DevNet'})
0.0085	frozenset({'Success', 'ICL', 'PReNet', 'DevNet'})
0.0085	frozenset({'DeepSVDD', 'DevNet'})
0.0085	frozenset({'RCA', 'Success', 'DeepSAD', 'SLAD'})
0.0085	frozenset({'Success', 'GOAD', 'RoSAS'})
0.008	frozenset({'PReNet', 'DeepSAD', 'DevNet'})
0.008	frozenset({'RCA', 'PReNet', 'Success', 'RePEN', 'DeepSAD'})
0.008	frozenset({'DeepSVDD', 'RePEN', 'SLAD'})
0.008	frozenset({'RCA', 'DeepSVDD', 'RePEN', 'SLAD'})
0.008	frozenset({'Success', 'PReNet', 'DeepSAD', 'DevNet'})
0.008	frozenset({'RCA', 'PReNet', 'RePEN', 'DeepSAD'})
0.008	frozenset({'RCA', 'Success', 'RoSAS'})
0.0075	frozenset({'RCA', 'DevNet', 'SLAD'})
0.0075	frozenset({'RCA', 'NeuTraL', 'DeepSAD'})
0.0075	frozenset({'RCA', 'Success', 'DeepSVDD', 'DevNet'})
0.0075	frozenset({'RCA', 'DeepSVDD', 'DevNet'})
0.0075	frozenset({'RCA', 'Success', 'RePEN', 'DeepSVDD', 'SLAD'})
0.0075	frozenset({'RCA', 'Success', 'NeuTraL', 'DeepSAD'})
0.0075	frozenset({'RCA', 'GOAD'})
0.0075	frozenset({'RePEN', 'NeuTraL'})
0.0075	frozenset({'RCA', 'Success', 'DevNet', 'SLAD'})
0.0075	frozenset({'Success', 'DeepSVDD', 'RePEN', 'SLAD'})
0.007	frozenset({'RCA', 'RePEN', 'NeuTraL'})
0.007	frozenset({'PReNet', 'DevNet', 'SLAD'})
0.007	frozenset({'Success', 'DeepSVDD', 'DeepSAD', 'DevNet'})
0.007	frozenset({'RCA', 'Success', 'GOAD'})
0.007	frozenset({'DeepSVDD', 'DeepSAD', 'DevNet'})
0.007	frozenset({'RCA', 'ICL', 'Success', 'DeepSVDD'})
0.007	frozenset({'DeepSVDD', 'NeuTraL', 'SLAD'})
0.007	frozenset({'Success', 'PReNet', 'DevNet', 'SLAD'})
0.007	frozenset({'RCA', 'Success', 'DeepSVDD', 'NeuTraL'})
0.007	frozenset({'RCA', 'DeepSVDD', 'NeuTraL'})
0.007	frozenset({'RCA', 'ICL', 'DeepSVDD'})
0.0065	frozenset({'RCA', 'Success', 'RePEN', 'DevNet', 'DeepSVDD'})
0.0065	frozenset({'RCA', 'Success', 'RePEN', 'NeuTraL'})
0.0065	frozenset({'RCA', 'ICL', 'PReNet'})
0.0065	frozenset({'Success', 'RePEN', 'RoSAS'})
0.0065	frozenset({'DeepSVDD', 'GOAD', 'SLAD'})
0.0065	frozenset({'RCA', 'DeepSVDD', 'DeepSAD', 'SLAD'})
0.0065	frozenset({'ICL', 'NeuTraL', 'SLAD'})
0.0065	frozenset({'Success', 'DeepSVDD', 'RePEN', 'DevNet'})
0.0065	frozenset({'Success', 'DeepSVDD', 'NeuTraL', 'SLAD'})
0.0065	frozenset({'ICL', 'Success', 'NeuTraL', 'SLAD'})
0.0065	frozenset({'DeepSVDD', 'RePEN', 'DevNet'})
0.0065	frozenset({'RCA', 'DeepSVDD', 'DeepSAD', 'DevNet'})
0.0065	frozenset({'Success', 'RePEN', 'NeuTraL'})
0.0065	frozenset({'DeepSVDD', 'DeepSAD', 'SLAD'})
0.0065	frozenset({'RCA', 'Success', 'DevNet', 'DeepSAD', 'DeepSVDD'})
0.0065	frozenset({'Success', 'DeepSVDD', 'GOAD', 'SLAD'})
0.0065	frozenset({'RePEN', 'DeepSAD', 'SLAD'})
0.0065	frozenset({'RCA', 'DeepSVDD', 'RePEN', 'DevNet'})
0.0065	frozenset({'DeepSVDD', 'RoSAS', 'SLAD'})
0.0065	frozenset({'RePEN', 'RoSAS'})
0.0065	frozenset({'RCA', 'RePEN', 'DeepSAD', 'SLAD'})
0.006	frozenset({'RCA', 'RePEN', 'RoSAS'})
0.006	frozenset({'DevNet', 'DeepSAD', 'SLAD'})
0.006	frozenset({'RCA', 'PReNet', 'Success', 'DevNet', 'DeepSAD'})
0.006	frozenset({'PReNet', 'RePEN', 'DeepSAD', 'DevNet'})
0.006	frozenset({'RCA', 'RePEN', 'DevNet', 'DeepSAD', 'DeepSVDD'})
0.006	frozenset({'RCA', 'Success', 'RePEN', 'DevNet', 'DeepSAD', 'DeepSVDD'})
0.006	frozenset({'Success', 'DeepSVDD', 'RoSAS', 'SLAD'})
0.006	frozenset({'RCA', 'PReNet', 'Success', 'ICL'})
0.006	frozenset({'Success', 'DeepSVDD', 'DeepSAD', 'SLAD'})
0.006	frozenset({'ICL', 'DeepSVDD', 'RePEN'})
0.006	frozenset({'RCA', 'PReNet', 'DeepSAD', 'DevNet'})
0.006	frozenset({'RePEN', 'GOAD'})
0.006	frozenset({'RCA', 'ICL', 'Success', 'RePEN', 'DeepSVDD'})
0.006	frozenset({'Success', 'RePEN', 'DevNet', 'DeepSAD', 'DeepSVDD'})
0.006	frozenset({'DeepSVDD', 'RePEN', 'DeepSAD', 'DevNet'})
0.006	frozenset({'RCA', 'Success', 'DeepSAD', 'DeepSVDD', 'SLAD'})
0.006	frozenset({'ICL', 'Success', 'DeepSVDD', 'RePEN'})
0.006	frozenset({'Success', 'PReNet', 'RePEN', 'DevNet', 'DeepSAD'})
0.006	frozenset({'RCA', 'Success', 'RePEN', 'RoSAS'})
0.006	frozenset({'RCA', 'ICL', 'DeepSVDD', 'RePEN'})
0.0055	frozenset({'RCA', 'Success', 'RePEN', 'DeepSAD', 'SLAD'})
0.0055	frozenset({'ICL', 'RePEN', 'DeepSAD'})
0.0055	frozenset({'RCA', 'PReNet', 'RePEN', 'DevNet', 'DeepSAD'})
0.0055	frozenset({'RCA', 'ICL', 'Success', 'RePEN', 'DeepSAD'})
0.0055	frozenset({'Success', 'DevNet', 'DeepSAD', 'SLAD'})
0.0055	frozenset({'PReNet', 'GOAD'})
0.0055	frozenset({'RCA', 'PReNet', 'Success', 'RePEN', 'DevNet', 'DeepSAD'})
0.0055	frozenset({'PReNet', 'NeuTraL'})
0.0055	frozenset({'Success', 'PReNet', 'GOAD'})
0.0055	frozenset({'RCA', 'ICL', 'RePEN', 'DeepSAD'})
0.0055	frozenset({'Success', 'RePEN', 'DeepSAD', 'SLAD'})
0.0055	frozenset({'ICL', 'Success', 'RePEN', 'DeepSAD'})
0.005	frozenset({'ICL', 'NeuTraL', 'DevNet'})
0.005	frozenset({'RCA', 'SLAD', 'Success', 'RoSAS'})
0.005	frozenset({'RCA', 'ICL', 'Success', 'SLAD'})
0.005	frozenset({'Success', 'DeepSVDD', 'RePEN', 'NeuTraL'})
0.005	frozenset({'ICL', 'NeuTraL', 'DeepSAD'})
0.005	frozenset({'ICL', 'Success', 'NeuTraL', 'DevNet'})
0.005	frozenset({'ICL', 'Success', 'NeuTraL', 'DeepSAD'})
0.005	frozenset({'Success', 'NeuTraL', 'DeepSAD', 'DevNet'})
0.005	frozenset({'RCA', 'DeepSVDD', 'RePEN', 'NeuTraL'})
0.005	frozenset({'Success', 'DeepSAD', 'NeuTraL', 'GOAD'})
0.005	frozenset({'RCA', 'RePEN', 'DeepSAD', 'DeepSVDD', 'SLAD'})
0.005	frozenset({'RCA', 'Success', 'RePEN', 'NeuTraL', 'DeepSVDD'})
0.005	frozenset({'NeuTraL', 'DeepSAD', 'DevNet'})
0.005	frozenset({'DeepSVDD', 'RePEN', 'DeepSAD', 'SLAD'})
0.005	frozenset({'RCA', 'ICL', 'Success', 'DevNet'})
0.005	frozenset({'RCA', 'ICL', 'DevNet'})
0.005	frozenset({'NeuTraL', 'GOAD', 'RoSAS'})
0.005	frozenset({'DeepSAD', 'NeuTraL', 'GOAD'})
0.005	frozenset({'RCA', 'ICL', 'SLAD'})
0.005	frozenset({'DeepSVDD', 'RePEN', 'NeuTraL'})
0.005	frozenset({'RCA', 'SLAD', 'RoSAS'})
0.005	frozenset({'Success', 'RePEN', 'GOAD'})
0.0045	frozenset({'RCA', 'Success', 'DevNet', 'DeepSAD', 'SLAD'})
0.0045	frozenset({'Success', 'RePEN', 'DevNet', 'SLAD'})
0.0045	frozenset({'ICL', 'Success', 'DeepSVDD', 'SLAD'})
0.0045	frozenset({'ICL', 'NeuTraL', 'RoSAS'})
0.0045	frozenset({'RCA', 'SLAD', 'RePEN', 'RoSAS'})
0.0045	frozenset({'Success', 'DeepSVDD', 'NeuTraL', 'DeepSAD'})
0.0045	frozenset({'PReNet', 'DeepSVDD'})
0.0045	frozenset({'Success', 'PReNet', 'DeepSVDD'})
0.0045	frozenset({'RCA', 'DeepSAD', 'GOAD'})
0.0045	frozenset({'RCA', 'Success', 'NeuTraL', 'DeepSAD', 'DeepSVDD'})
0.0045	frozenset({'RCA', 'Quartile'})
0.0045	frozenset({'RCA', 'Success', 'RePEN', 'DeepSAD', 'DeepSVDD', 'SLAD'})
0.0045	frozenset({'RCA', 'ICL', 'NeuTraL'})
0.0045	frozenset({'Success', 'PReNet', 'NeuTraL'})
0.0045	frozenset({'SLAD', 'Success', 'RePEN', 'RoSAS'})
0.0045	frozenset({'RCA', 'DevNet', 'DeepSAD', 'SLAD'})
0.0045	frozenset({'RCA', 'DeepSVDD', 'NeuTraL', 'DeepSAD'})
0.0045	frozenset({'Success', 'NeuTraL', 'GOAD', 'RoSAS'})
0.0045	frozenset({'ICL', 'DeepSVDD', 'SLAD'})
0.0045	frozenset({'Success', 'RePEN', 'DeepSAD', 'DeepSVDD', 'SLAD'})
0.0045	frozenset({'RCA', 'Success', 'RePEN', 'RoSAS', 'SLAD'})
0.0045	frozenset({'RCA', 'DeepSAD', 'GOAD', 'Success'})
0.0045	frozenset({'Quartile'})
0.0045	frozenset({'RCA', 'Success', 'NeuTraL', 'GOAD'})
0.0045	frozenset({'DeepSVDD', 'NeuTraL', 'DeepSAD'})
0.0045	frozenset({'SLAD', 'RePEN', 'RoSAS'})
0.0045	frozenset({'DevNet', 'RePEN', 'SLAD'})
0.0045	frozenset({'RCA', 'NeuTraL', 'GOAD'})
0.004	frozenset({'RCA', 'Success', 'DeepSVDD', 'GOAD'})
0.004	frozenset({'ICL', 'Success', 'NeuTraL', 'RoSAS'})
0.004	frozenset({'RePEN', 'DeepSAD', 'NeuTraL'})
0.004	frozenset({'RCA', 'DeepSVDD', 'GOAD'})
0.004	frozenset({'RCA', 'Success', 'Quartile'})
0.004	frozenset({'RCA', 'PReNet', 'SLAD'})
0.004	frozenset({'ICL', 'DeepSVDD', 'RePEN', 'DeepSAD'})
0.004	frozenset({'ICL', 'Success', 'RePEN', 'DeepSAD', 'DeepSVDD'})
0.004	frozenset({'ICL', 'DevNet', 'SLAD'})
0.004	frozenset({'Success', 'RePEN', 'DeepSAD', 'NeuTraL'})
0.004	frozenset({'ICL', 'Success', 'DeepSVDD', 'DeepSAD'})
0.004	frozenset({'DeepSVDD', 'NeuTraL', 'GOAD', 'SLAD'})
0.004	frozenset({'RCA', 'ICL', 'DeepSVDD', 'DeepSAD'})
0.004	frozenset({'ICL', 'RePEN', 'SLAD'})
0.004	frozenset({'RCA', 'ICL', 'Success', 'RePEN', 'DeepSAD', 'DeepSVDD'})
0.004	frozenset({'RCA', 'Success', 'NeuTraL', 'DevNet'})
0.004	frozenset({'ICL', 'DeepSVDD', 'DeepSAD'})
0.004	frozenset({'RCA', 'RePEN', 'DeepSAD', 'NeuTraL'})
0.004	frozenset({'RCA', 'PReNet', 'Success', 'SLAD'})
0.004	frozenset({'RCA', 'ICL', 'Success', 'DeepSAD', 'DeepSVDD'})
0.004	frozenset({'ICL', 'Success', 'RePEN', 'SLAD'})
0.004	frozenset({'RCA', 'Success', 'RePEN', 'NeuTraL', 'DeepSAD'})
0.004	frozenset({'RCA', 'Success', 'RePEN', 'DevNet', 'SLAD'})
0.004	frozenset({'Success', 'NeuTraL', 'GOAD', 'DeepSVDD', 'SLAD'})
0.004	frozenset({'RCA', 'ICL', 'RePEN', 'DeepSAD', 'DeepSVDD'})
0.004	frozenset({'RCA', 'ICL', 'Success', 'NeuTraL'})
0.004	frozenset({'Success', 'Quartile'})
0.004	frozenset({'RCA', 'NeuTraL', 'DevNet'})
0.004	frozenset({'RCA', 'DevNet', 'RePEN', 'SLAD'})
0.0035	frozenset({'RCA', 'ICL', 'PReNet', 'Success', 'DevNet'})
0.0035	frozenset({'RCA', 'RePEN', 'NeuTraL', 'DeepSAD', 'DeepSVDD'})
0.0035	frozenset({'DevNet', 'DeepSVDD', 'SLAD'})
0.0035	frozenset({'DeepSVDD', 'NeuTraL', 'RoSAS'})
0.0035	frozenset({'ICL', 'DeepSVDD', 'NeuTraL'})
0.0035	frozenset({'RCA', 'PReNet', 'Success', 'DeepSAD', 'DeepSVDD'})
0.0035	frozenset({'RCA', 'ICL', 'RePEN', 'SLAD'})
0.0035	frozenset({'RCA', 'PReNet', 'DeepSVDD'})
0.0035	frozenset({'RCA', 'PReNet', 'DeepSVDD', 'DeepSAD'})
0.0035	frozenset({'Success', 'RePEN', 'NeuTraL', 'DeepSAD', 'DeepSVDD'})
0.0035	frozenset({'RCA', 'PReNet', 'DeepSVDD', 'Success'})
0.0035	frozenset({'ICL', 'Success', 'RePEN', 'DevNet'})
0.0035	frozenset({'RCA', 'ICL', 'PReNet', 'DevNet'})
0.0035	frozenset({'ICL', 'Success', 'DeepSVDD', 'NeuTraL'})
0.0035	frozenset({'ICL', 'PReNet', 'RePEN'})
0.0035	frozenset({'RCA', 'Success', 'RePEN', 'NeuTraL', 'DeepSAD', 'DeepSVDD'})
0.0035	frozenset({'ICL', 'RePEN', 'DevNet'})
0.0035	frozenset({'NeuTraL', 'DeepSAD', 'SLAD'})
0.0035	frozenset({'SLAD', 'NeuTraL', 'RoSAS'})
0.0035	frozenset({'Success', 'DeepSVDD', 'DevNet', 'SLAD'})
0.0035	frozenset({'SLAD', 'DevNet', 'RoSAS'})
0.0035	frozenset({'ICL', 'Success', 'DevNet', 'SLAD'})
0.0035	frozenset({'RCA', 'ICL', 'Success', 'RePEN', 'SLAD'})
0.0035	frozenset({'Success', 'NeuTraL', 'DeepSAD', 'SLAD'})
0.0035	frozenset({'ICL', 'DeepSAD', 'DevNet'})
0.0035	frozenset({'ICL', 'DevNet', 'RoSAS'})
0.0035	frozenset({'PReNet', 'DeepSVDD', 'DeepSAD'})
0.0035	frozenset({'RCA', 'RePEN', 'GOAD'})
0.0035	frozenset({'ICL', 'Success', 'DevNet', 'RoSAS'})
0.0035	frozenset({'ICL', 'Success', 'DeepSAD', 'DevNet'})
0.0035	frozenset({'SLAD', 'Success', 'DevNet', 'RoSAS'})
0.0035	frozenset({'Success', 'PReNet', 'DeepSVDD', 'DeepSAD'})
0.0035	frozenset({'DeepSVDD', 'RePEN', 'DeepSAD', 'NeuTraL'})
0.003	frozenset({'Success', 'RePEN', 'DevNet', 'DeepSAD', 'SLAD'})
0.003	frozenset({'RCA', 'ICL', 'GOAD'})
0.003	frozenset({'Success', 'PReNet', 'DevNet', 'RoSAS', 'SLAD'})
0.003	frozenset({'ICL', 'Success', 'GOAD', 'SLAD'})
0.003	frozenset({'Success', 'SLAD', 'PReNet', 'RoSAS'})
0.003	frozenset({'ICL', 'DeepSAD', 'GOAD'})
0.003	frozenset({'Success', 'DeepSVDD', 'NeuTraL', 'RoSAS'})
0.003	frozenset({'ICL', 'GOAD', 'SLAD'})
0.003	frozenset({'Success', 'ICL', 'DeepSAD', 'GOAD'})
0.003	frozenset({'ICL', 'Success', 'DeepSAD', 'SLAD'})
0.003	frozenset({'SLAD', 'Success', 'ICL', 'RoSAS'})
0.003	frozenset({'Success', 'NeuTraL', 'DevNet', 'SLAD'})
0.003	frozenset({'PReNet', 'Success', 'RePEN', 'ICL'})
0.003	frozenset({'RCA', 'DevNet', 'DeepSVDD', 'SLAD'})
0.003	frozenset({'SLAD', 'PReNet', 'DevNet', 'RoSAS'})
0.003	frozenset({'DeepSVDD', 'GOAD', 'RoSAS'})
0.003	frozenset({'SLAD', 'Success', 'NeuTraL', 'RoSAS'})
0.003	frozenset({'RCA', 'Success', 'NeuTraL', 'GOAD', 'DeepSVDD'})
0.003	frozenset({'DevNet', 'NeuTraL', 'SLAD'})
0.003	frozenset({'DevNet', 'RePEN', 'DeepSAD', 'SLAD'})
0.003	frozenset({'RCA', 'Success', 'RePEN', 'Quartile'})
0.003	frozenset({'RCA', 'Success', 'RePEN', 'GOAD'})
0.003	frozenset({'RCA', 'NeuTraL', 'DeepSAD', 'DevNet'})
0.003	frozenset({'Quartile', 'DeepSAD'})
0.003	frozenset({'RCA', 'PReNet', 'DevNet', 'SLAD'})
0.003	frozenset({'DeepSAD', 'RoSAS'})
0.003	frozenset({'RCA', 'PReNet', 'Success', 'DevNet', 'SLAD'})
0.003	frozenset({'RCA', 'ICL', 'RoSAS'})
0.003	frozenset({'RCA', 'Quartile', 'DeepSAD', 'Success'})
0.003	frozenset({'RCA', 'PReNet', 'RoSAS'})
0.003	frozenset({'RCA', 'NeuTraL', 'SLAD'})
0.003	frozenset({'RCA', 'DeepSVDD', 'NeuTraL', 'GOAD'})
0.003	frozenset({'RCA', 'Success', 'RePEN', 'DevNet', 'DeepSAD', 'SLAD'})
0.003	frozenset({'RCA', 'Success', 'NeuTraL', 'SLAD'})
0.003	frozenset({'Success', 'DeepSAD', 'RoSAS'})
0.003	frozenset({'RCA', 'RePEN', 'Quartile'})
0.003	frozenset({'Success', 'Quartile', 'DeepSAD'})
0.003	frozenset({'RCA', 'Quartile', 'DeepSAD'})
0.003	frozenset({'RePEN', 'Quartile'})
0.003	frozenset({'ICL', 'DeepSAD', 'SLAD'})
0.003	frozenset({'SLAD', 'PReNet', 'RoSAS'})
0.003	frozenset({'RCA', 'Success', 'DevNet', 'DeepSVDD', 'SLAD'})
0.003	frozenset({'RCA', 'Success', 'NeuTraL', 'DevNet', 'DeepSAD'})
0.003	frozenset({'SLAD', 'ICL', 'RoSAS'})
0.003	frozenset({'RCA', 'RePEN', 'DevNet', 'DeepSAD', 'SLAD'})
0.003	frozenset({'Success', 'RePEN', 'Quartile'})
0.003	frozenset({'RCA', 'ICL', 'Success', 'GOAD'})
0.0025	frozenset({'RCA', 'ICL', 'Success', 'RoSAS'})
0.0025	frozenset({'DevNet', 'DeepSAD', 'RoSAS'})
0.0025	frozenset({'ICL', 'PReNet', 'GOAD'})
0.0025	frozenset({'RePEN', 'NeuTraL', 'DevNet'})
0.0025	frozenset({'RePEN', 'GOAD', 'NeuTraL'})
