support	itemsets
0.018	frozenset({'DevNet', 'RCA', 'Success', 'Quartile'})
0.018	frozenset({'RePEN', 'PReNet', 'RCA', 'DeepSVDD'})
0.018	frozenset({'Quartile', 'RCA', 'DevNet', 'DeepSVDD'})
0.018	frozenset({'PReNet', 'DeepSAD', 'Success', 'RePEN'})
0.018	frozenset({'RePEN', 'Success', 'DevNet', 'Quartile'})
0.018	frozenset({'RePEN', 'DevNet', 'Quartile'})
0.018	frozenset({'Success', 'DeepSVDD', 'ICL'})
0.018	frozenset({'PReNet', 'Success', 'DeepSVDD', 'DeepSAD', 'RePEN'})
0.018	frozenset({'GOAD', 'ICL'})
0.016	frozenset({'DeepSAD', 'Success', 'Quartile'})
0.016	frozenset({'RePEN', 'DeepSAD', 'RCA', 'Quartile'})
0.016	frozenset({'RePEN', 'DeepSAD', 'Quartile'})
0.016	frozenset({'Quartile', 'DeepSVDD', 'RCA', 'DeepSAD', 'RePEN'})
0.016	frozenset({'Quartile', 'DeepSAD', 'RCA', 'DeepSVDD'})
0.016	frozenset({'Success', 'Quartile', 'DeepSVDD', 'RCA', 'DeepSAD'})
0.016	frozenset({'DeepSAD', 'RCA', 'Success', 'Quartile'})
0.016	frozenset({'DeepSAD', 'RCA', 'Quartile'})
0.016	frozenset({'GOAD', 'Success', 'RoSAS'})
0.016	frozenset({'Quartile', 'DeepSAD', 'DeepSVDD'})
0.016	frozenset({'Quartile', 'DeepSAD', 'Success', 'DeepSVDD'})
0.016	frozenset({'Success', 'Quartile', 'DeepSVDD', 'DeepSAD', 'RePEN'})
0.016	frozenset({'Quartile', 'RePEN', 'DeepSAD', 'DeepSVDD'})
0.016	frozenset({'GOAD', 'Success', 'ICL'})
0.016	frozenset({'RePEN', 'DeepSAD', 'Success', 'Quartile'})
0.016	frozenset({'Success', 'Quartile', 'DeepSVDD', 'RCA', 'DeepSAD', 'RePEN'})
0.016	frozenset({'Success', 'Quartile', 'RCA', 'DeepSAD', 'RePEN'})
0.016	frozenset({'GOAD', 'RoSAS'})
0.016	frozenset({'DeepSAD', 'Quartile'})
0.014	frozenset({'SLAD', 'ICL'})
0.014	frozenset({'PReNet', 'DevNet'})
0.014	frozenset({'PReNet', 'Success', 'RCA', 'DeepSAD', 'RePEN'})
0.014	frozenset({'NeuTraL', 'DeepSAD'})
0.014	frozenset({'SLAD', 'Success', 'ICL'})
0.014	frozenset({'PReNet', 'Success', 'DeepSVDD', 'RCA', 'DeepSAD', 'RePEN'})
0.014	frozenset({'GOAD', 'Success', 'DeepSVDD'})
0.014	frozenset({'NeuTraL', 'PReNet', 'DeepSAD'})
0.014	frozenset({'PReNet', 'Success', 'DeepSVDD', 'RCA', 'DeepSAD'})
0.014	frozenset({'PReNet', 'DeepSAD', 'RCA', 'Success'})
0.014	frozenset({'PReNet', 'DeepSAD', 'RCA'})
0.014	frozenset({'GOAD', 'DeepSVDD'})
0.014	frozenset({'NeuTraL', 'Success', 'ICL'})
0.014	frozenset({'PReNet', 'DeepSAD', 'RCA', 'DeepSVDD'})
0.014	frozenset({'PReNet', 'DeepSVDD', 'RCA', 'DeepSAD', 'RePEN'})
0.014	frozenset({'PReNet', 'Success', 'DevNet'})
0.014	frozenset({'PReNet', 'DeepSAD', 'RCA', 'RePEN'})
0.012	frozenset({'DeepSAD', 'ICL'})
0.012	frozenset({'RoSAS', 'DeepSVDD'})
0.012	frozenset({'NeuTraL', 'DeepSAD', 'Success'})
0.012	frozenset({'NeuTraL', 'PReNet', 'DeepSAD', 'Success'})
0.012	frozenset({'NeuTraL', 'DeepSVDD'})
0.012	frozenset({'NeuTraL', 'PReNet', 'ICL'})
0.012	frozenset({'RCA', 'RoSAS'})
0.012	frozenset({'RCA', 'Success', 'RoSAS'})
0.012	frozenset({'RoSAS', 'Success', 'DeepSVDD'})
0.012	frozenset({'NeuTraL', 'Success', 'DeepSVDD'})
0.01	frozenset({'NeuTraL', 'Success', 'RePEN'})
0.01	frozenset({'NeuTraL', 'RePEN', 'PReNet', 'DeepSVDD'})
0.01	frozenset({'PReNet', 'DeepSVDD', 'NeuTraL', 'DeepSAD', 'RePEN'})
0.01	frozenset({'Success', 'DeepSVDD', 'NeuTraL', 'DeepSAD', 'RePEN'})
0.01	frozenset({'PReNet', 'Success', 'DeepSVDD', 'NeuTraL', 'RePEN'})
0.01	frozenset({'NeuTraL', 'DeepSAD', 'Success', 'RePEN'})
0.01	frozenset({'NeuTraL', 'PReNet', 'DeepSAD', 'RePEN'})
0.01	frozenset({'NeuTraL', 'PReNet', 'RePEN'})
0.01	frozenset({'NeuTraL', 'RePEN', 'Success', 'DeepSVDD'})
0.01	frozenset({'NeuTraL', 'RePEN', 'DeepSAD', 'DeepSVDD'})
0.01	frozenset({'DeepSAD', 'Success', 'ICL'})
0.01	frozenset({'PReNet', 'Success', 'DeepSVDD', 'NeuTraL', 'DeepSAD'})
0.01	frozenset({'NeuTraL', 'RePEN'})
0.01	frozenset({'NeuTraL', 'PReNet', 'DeepSVDD'})
0.01	frozenset({'NeuTraL', 'DeepSAD', 'DeepSVDD'})
0.01	frozenset({'ICL', 'RePEN'})
0.01	frozenset({'RCA', 'ICL'})
0.01	frozenset({'PReNet', 'DeepSVDD', 'ICL'})
0.01	frozenset({'PReNet', 'Success', 'DeepSVDD', 'NeuTraL', 'DeepSAD', 'RePEN'})
0.01	frozenset({'RePEN', 'NeuTraL', 'DeepSVDD'})
0.01	frozenset({'Success', 'RoSAS', 'ICL'})
0.01	frozenset({'NeuTraL', 'PReNet', 'DeepSAD', 'DeepSVDD'})
0.01	frozenset({'PReNet', 'DeepSAD', 'ICL'})
0.01	frozenset({'NeuTraL', 'PReNet', 'Success', 'RePEN'})
0.01	frozenset({'NeuTraL', 'DeepSAD', 'Success', 'DeepSVDD'})
0.01	frozenset({'Success', 'RePEN', 'ICL'})
0.01	frozenset({'NeuTraL', 'PReNet', 'Success', 'DeepSVDD'})
0.01	frozenset({'ICL', 'RoSAS'})
0.01	frozenset({'NeuTraL', 'PReNet', 'DeepSAD', 'ICL'})
0.01	frozenset({'NeuTraL', 'PReNet', 'Success', 'ICL'})
0.01	frozenset({'NeuTraL', 'DeepSAD', 'ICL'})
0.01	frozenset({'NeuTraL', 'DeepSAD', 'RePEN'})
0.01	frozenset({'PReNet', 'Success', 'NeuTraL', 'DeepSAD', 'RePEN'})
0.008	frozenset({'Quartile', 'Z_score', 'DevNet', 'DeepSVDD', 'RePEN'})
0.008	frozenset({'DevNet', 'DeepSVDD', 'RCA', 'DeepSAD', 'RePEN'})
0.008	frozenset({'RePEN', 'Success', 'DeepSVDD', 'ICL'})
0.008	frozenset({'RCA', 'Z_score', 'Success', 'DeepSVDD'})
0.008	frozenset({'DeepSAD', 'RCA', 'Success', 'DevNet'})
0.008	frozenset({'DeepSAD', 'RCA', 'DevNet', 'Quartile'})
0.008	frozenset({'Z_score', 'DeepSVDD'})
0.008	frozenset({'RePEN', 'Success', 'Z_score', 'DeepSVDD'})
0.008	frozenset({'Quartile', 'RCA', 'Z_score', 'DeepSVDD'})
0.008	frozenset({'Success', 'Z_score', 'DevNet', 'DeepSVDD', 'RePEN'})
0.008	frozenset({'PReNet', 'Success', 'DeepSVDD', 'ICL'})
0.008	frozenset({'RoSAS', 'RCA', 'Success', 'DeepSVDD'})
0.008	frozenset({'Success', 'DevNet', 'DeepSVDD', 'Quartile', 'RCA', 'DeepSAD', 'RePEN'})
0.008	frozenset({'Z_score'})
0.008	frozenset({'Quartile', 'DeepSAD', 'DevNet', 'DeepSVDD'})
0.008	frozenset({'Success', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN'})
0.008	frozenset({'RePEN', 'DeepSAD', 'DevNet', 'DeepSVDD'})
0.008	frozenset({'Quartile', 'Z_score', 'DevNet', 'DeepSVDD'})
0.008	frozenset({'Success', 'Z_score', 'DevNet', 'DeepSVDD'})
0.008	frozenset({'Quartile', 'Z_score', 'DevNet', 'DeepSVDD', 'RCA'})
0.008	frozenset({'Success', 'Quartile', 'DevNet', 'DeepSVDD', 'Z_score', 'RCA', 'RePEN'})
0.008	frozenset({'Success', 'Z_score', 'DevNet', 'DeepSVDD', 'RCA'})
0.008	frozenset({'Z_score', 'DevNet', 'DeepSVDD', 'RCA', 'RePEN'})
0.008	frozenset({'DeepSVDD', 'RePEN', 'Z_score', 'Quartile'})
0.008	frozenset({'Success', 'DevNet', 'DeepSVDD', 'RCA', 'DeepSAD'})
0.008	frozenset({'DevNet', 'DeepSAD', 'Success', 'DeepSVDD'})
0.008	frozenset({'Success', 'Quartile', 'Z_score', 'DeepSVDD', 'RCA'})
0.008	frozenset({'RCA', 'Z_score', 'Success', 'RePEN'})
0.008	frozenset({'Quartile', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN'})
0.008	frozenset({'Quartile', 'Success', 'Z_score', 'DeepSVDD'})
0.008	frozenset({'RePEN', 'RCA', 'Z_score', 'Quartile'})
0.008	frozenset({'Success', 'Z_score', 'DeepSVDD', 'RCA', 'RePEN'})
0.008	frozenset({'RePEN', 'DeepSAD', 'DevNet', 'Quartile'})
0.008	frozenset({'RePEN', 'Z_score', 'DevNet', 'DeepSVDD'})
0.008	frozenset({'Quartile', 'Z_score', 'DeepSVDD', 'RCA', 'RePEN'})
0.008	frozenset({'DeepSAD', 'RCA', 'DevNet', 'RePEN'})
0.008	frozenset({'RCA', 'Z_score', 'DevNet', 'RePEN'})
0.008	frozenset({'Quartile', 'DevNet', 'DeepSVDD', 'RCA', 'DeepSAD'})
0.008	frozenset({'RoSAS', 'RCA', 'DeepSVDD'})
0.008	frozenset({'RCA', 'Z_score', 'DevNet', 'DeepSVDD'})
0.008	frozenset({'PReNet', 'RCA', 'DevNet'})
0.008	frozenset({'Success', 'Quartile', 'DevNet', 'RCA', 'DeepSAD', 'RePEN'})
0.008	frozenset({'RCA', 'Z_score', 'RePEN'})
0.008	frozenset({'RCA', 'Success', 'ICL'})
0.008	frozenset({'DevNet', 'Z_score'})
0.008	frozenset({'Success', 'DevNet', 'DeepSVDD', 'RCA', 'DeepSAD', 'RePEN'})
0.008	frozenset({'DevNet', 'DeepSVDD', 'Quartile', 'RCA', 'DeepSAD', 'RePEN'})
0.008	frozenset({'DeepSAD', 'RCA', 'DevNet'})
0.008	frozenset({'RCA', 'DevNet', 'Z_score'})
0.008	frozenset({'Z_score', 'Quartile'})
0.008	frozenset({'RCA', 'Z_score', 'Success', 'Quartile'})
0.008	frozenset({'NeuTraL', 'DeepSAD', 'Success', 'ICL'})
0.008	frozenset({'DeepSAD', 'DevNet'})
0.008	frozenset({'Success', 'Quartile', 'Z_score', 'DevNet', 'RCA', 'RePEN'})
0.008	frozenset({'RCA', 'Success', 'Z_score'})
0.008	frozenset({'Success', 'PReNet', 'NeuTraL', 'DeepSAD', 'ICL'})
0.008	frozenset({'Success', 'Quartile', 'Z_score', 'DevNet', 'RePEN'})
0.008	frozenset({'Quartile', 'DevNet', 'DeepSVDD', 'Z_score', 'RCA', 'RePEN'})
0.008	frozenset({'Success', 'Z_score', 'DevNet', 'DeepSVDD', 'RCA', 'RePEN'})
0.008	frozenset({'Success', 'Quartile', 'Z_score', 'DeepSVDD', 'RePEN'})
0.008	frozenset({'DeepSAD', 'DevNet', 'DeepSVDD'})
0.008	frozenset({'RCA', 'Z_score', 'DeepSVDD'})
0.008	frozenset({'Success', 'Z_score', 'DevNet', 'RePEN'})
0.008	frozenset({'RePEN', 'ICL', 'DeepSVDD'})
0.008	frozenset({'RCA', 'DeepSVDD', 'ICL'})
0.008	frozenset({'RePEN', 'Z_score', 'DeepSVDD'})
0.008	frozenset({'Success', 'Quartile', 'Z_score', 'DevNet', 'DeepSVDD', 'RCA'})
0.008	frozenset({'Success', 'Quartile', 'DevNet', 'DeepSVDD', 'RCA', 'DeepSAD'})
0.008	frozenset({'RePEN', 'Success', 'Z_score', 'Quartile'})
0.008	frozenset({'Success', 'Z_score', 'DeepSVDD'})
0.008	frozenset({'Z_score', 'DevNet', 'DeepSVDD'})
0.008	frozenset({'GOAD', 'RoSAS', 'ICL'})
0.008	frozenset({'Success', 'Quartile', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN'})
0.008	frozenset({'Success', 'Quartile', 'Z_score', 'DeepSVDD', 'RCA', 'RePEN'})
0.008	frozenset({'Success', 'Quartile', 'Z_score', 'DevNet', 'DeepSVDD', 'RePEN'})
0.008	frozenset({'Quartile', 'Z_score', 'DeepSVDD'})
0.008	frozenset({'Success', 'Z_score'})
0.008	frozenset({'Success', 'Quartile', 'DevNet', 'DeepSAD', 'RePEN'})
0.008	frozenset({'DeepSAD', 'DevNet', 'RePEN'})
0.008	frozenset({'Z_score', 'DevNet', 'RePEN'})
0.008	frozenset({'Success', 'Quartile', 'DevNet', 'DeepSVDD', 'DeepSAD'})
0.008	frozenset({'DevNet', 'DeepSAD', 'Success', 'Quartile'})
0.008	frozenset({'Success', 'Z_score', 'Quartile'})
0.008	frozenset({'Success', 'Z_score', 'DevNet', 'Quartile'})
0.008	frozenset({'DevNet', 'RCA', 'Success', 'Z_score'})
0.008	frozenset({'GOAD', 'Success', 'RoSAS', 'ICL'})
0.008	frozenset({'Success', 'Quartile', 'Z_score', 'DevNet', 'DeepSVDD'})
0.008	frozenset({'RePEN', 'RoSAS'})
0.008	frozenset({'Quartile', 'Z_score', 'DevNet', 'RCA', 'RePEN'})
0.008	frozenset({'RePEN', 'RCA', 'Z_score', 'DeepSVDD'})
0.008	frozenset({'RCA', 'Z_score'})
0.008	frozenset({'RCA', 'Success', 'DeepSVDD', 'ICL'})
0.008	frozenset({'RCA', 'Z_score', 'DevNet', 'Quartile'})
0.008	frozenset({'PReNet', 'RCA', 'Success', 'DevNet'})
0.008	frozenset({'DeepSAD', 'RCA', 'DevNet', 'DeepSVDD'})
0.008	frozenset({'Quartile', 'DevNet', 'RCA', 'DeepSAD', 'RePEN'})
0.008	frozenset({'Success', 'DevNet', 'RCA', 'DeepSAD', 'RePEN'})
0.008	frozenset({'Z_score', 'RePEN'})
0.008	frozenset({'RePEN', 'Z_score', 'DevNet', 'Quartile'})
0.008	frozenset({'RePEN', 'Success', 'RoSAS'})
0.008	frozenset({'DevNet', 'DeepSAD', 'Success', 'RePEN'})
0.008	frozenset({'PReNet', 'DeepSAD', 'Success', 'ICL'})
0.008	frozenset({'RePEN', 'Z_score', 'Quartile'})
0.008	frozenset({'Success', 'Z_score', 'RePEN'})
0.008	frozenset({'Success', 'Quartile', 'Z_score', 'DevNet', 'RCA'})
0.008	frozenset({'Success', 'Quartile', 'DevNet', 'RCA', 'DeepSAD'})
0.008	frozenset({'DeepSAD', 'DevNet', 'Quartile'})
0.008	frozenset({'Success', 'Quartile', 'Z_score', 'RCA', 'RePEN'})
0.008	frozenset({'DeepSAD', 'Success', 'DevNet'})
0.008	frozenset({'Z_score', 'DevNet', 'Quartile'})
0.008	frozenset({'Success', 'DevNet', 'Z_score'})
0.008	frozenset({'Success', 'Z_score', 'DevNet', 'RCA', 'RePEN'})
0.008	frozenset({'RCA', 'Z_score', 'Quartile'})
0.006	frozenset({'PReNet', 'DeepSVDD', 'NeuTraL', 'RCA', 'RePEN'})
0.006	frozenset({'PReNet', 'DevNet', 'DeepSVDD', 'RCA', 'RePEN'})
0.006	frozenset({'Success', 'DeepSVDD', 'NeuTraL', 'RCA', 'RePEN'})
0.006	frozenset({'DeepSVDD', 'NeuTraL', 'RCA', 'DeepSAD', 'RePEN'})
0.006	frozenset({'PReNet', 'Success', 'NeuTraL', 'ICL', 'RePEN'})
0.006	frozenset({'PReNet', 'DeepSVDD', 'NeuTraL', 'RCA', 'DeepSAD'})
0.006	frozenset({'PReNet', 'DeepSVDD', 'NeuTraL', 'DeepSAD', 'ICL', 'RePEN'})
0.006	frozenset({'Success', 'NeuTraL', 'DeepSAD', 'ICL', 'RePEN'})
0.006	frozenset({'PReNet', 'Success', 'DeepSAD', 'ICL', 'RePEN'})
0.006	frozenset({'PReNet', 'DeepSVDD', 'NeuTraL', 'RCA', 'DeepSAD', 'RePEN'})
0.006	frozenset({'Success', 'DeepSVDD', 'NeuTraL', 'RCA', 'DeepSAD', 'RePEN'})
0.006	frozenset({'PReNet', 'Success', 'DeepSVDD', 'NeuTraL', 'RCA', 'RePEN'})
0.006	frozenset({'PReNet', 'Success', 'DevNet', 'DeepSVDD', 'RCA', 'RePEN'})
0.006	frozenset({'PReNet', 'Success', 'DeepSVDD', 'NeuTraL', 'RCA', 'DeepSAD'})
0.006	frozenset({'Success', 'DeepSVDD', 'NeuTraL', 'DeepSAD', 'ICL', 'RePEN'})
0.006	frozenset({'Success', 'DeepSVDD', 'NeuTraL', 'RCA', 'DeepSAD'})
0.006	frozenset({'PReNet', 'Success', 'DeepSVDD', 'NeuTraL', 'ICL', 'RePEN'})
0.006	frozenset({'PReNet', 'Success', 'DeepSVDD', 'DeepSAD', 'ICL', 'RePEN'})
0.006	frozenset({'PReNet', 'Success', 'DeepSVDD', 'NeuTraL', 'DeepSAD', 'ICL'})
0.006	frozenset({'PReNet', 'Success', 'NeuTraL', 'RCA', 'DeepSAD', 'RePEN'})
0.006	frozenset({'PReNet', 'Success', 'NeuTraL', 'DeepSAD', 'ICL', 'RePEN'})
0.006	frozenset({'PReNet', 'Success', 'DeepSVDD', 'NeuTraL', 'RCA', 'DeepSAD', 'RePEN'})
0.006	frozenset({'PReNet', 'Success', 'DeepSVDD', 'NeuTraL', 'DeepSAD', 'ICL', 'RePEN'})
0.006	frozenset({'PReNet', 'NeuTraL', 'DeepSAD', 'ICL', 'RePEN'})
0.006	frozenset({'Success', 'PReNet', 'NeuTraL', 'RCA', 'DeepSAD'})
0.006	frozenset({'Success', 'PReNet', 'DevNet', 'RCA', 'RePEN'})
0.006	frozenset({'PReNet', 'Success', 'NeuTraL', 'RCA', 'RePEN'})
0.006	frozenset({'PReNet', 'Success', 'DeepSVDD', 'NeuTraL', 'RCA'})
0.006	frozenset({'Success', 'PReNet', 'DevNet', 'DeepSVDD', 'RCA'})
0.006	frozenset({'DeepSVDD', 'NeuTraL', 'DeepSAD', 'ICL', 'RePEN'})
0.006	frozenset({'PReNet', 'DeepSVDD', 'NeuTraL', 'ICL', 'RePEN'})
0.006	frozenset({'Success', 'DeepSVDD', 'NeuTraL', 'ICL', 'RePEN'})
0.006	frozenset({'PReNet', 'DeepSVDD', 'DeepSAD', 'ICL', 'RePEN'})
0.006	frozenset({'Success', 'DeepSVDD', 'DeepSAD', 'ICL', 'RePEN'})
0.006	frozenset({'PReNet', 'Success', 'DeepSVDD', 'ICL', 'RePEN'})
0.006	frozenset({'Success', 'PReNet', 'DevNet', 'DeepSVDD', 'RePEN'})
0.006	frozenset({'PReNet', 'DeepSVDD', 'NeuTraL', 'DeepSAD', 'ICL'})
0.006	frozenset({'Success', 'DeepSVDD', 'NeuTraL', 'DeepSAD', 'ICL'})
0.006	frozenset({'PReNet', 'Success', 'DeepSVDD', 'NeuTraL', 'ICL'})
0.006	frozenset({'PReNet', 'Success', 'DeepSVDD', 'DeepSAD', 'ICL'})
0.006	frozenset({'PReNet', 'NeuTraL', 'RCA', 'DeepSAD', 'RePEN'})
0.006	frozenset({'Success', 'NeuTraL', 'RCA', 'DeepSAD', 'RePEN'})
0.006	frozenset({'DevNet', 'PReNet', 'Success', 'RePEN'})
0.006	frozenset({'NeuTraL', 'DeepSAD', 'RePEN', 'ICL'})
0.006	frozenset({'PReNet', 'RCA', 'DevNet', 'RePEN'})
0.006	frozenset({'NeuTraL', 'PReNet', 'DeepSVDD', 'ICL'})
0.006	frozenset({'DeepSAD', 'DeepSVDD', 'ICL'})
0.006	frozenset({'RePEN', 'PReNet', 'DevNet', 'DeepSVDD'})
0.006	frozenset({'NeuTraL', 'DeepSAD', 'RCA'})
0.006	frozenset({'RePEN', 'RCA', 'RoSAS'})
0.006	frozenset({'NeuTraL', 'RCA', 'RePEN'})
0.006	frozenset({'NeuTraL', 'ICL', 'DeepSVDD'})
0.006	frozenset({'NeuTraL', 'RCA'})
0.006	frozenset({'NeuTraL', 'DeepSAD', 'RCA', 'RePEN'})
0.006	frozenset({'NeuTraL', 'DeepSAD', 'DeepSVDD', 'ICL'})
0.006	frozenset({'NeuTraL', 'Success', 'DeepSVDD', 'ICL'})
0.006	frozenset({'NeuTraL', 'SLAD', 'Success'})
0.006	frozenset({'PReNet', 'DeepSAD', 'DeepSVDD', 'ICL'})
0.006	frozenset({'DeepSAD', 'Success', 'DeepSVDD', 'ICL'})
0.006	frozenset({'NeuTraL', 'PReNet', 'RCA', 'Success'})
0.006	frozenset({'NeuTraL', 'DeepSAD', 'RCA', 'Success'})
